KOI Name,Predicted Disposition,Probability,Period (days),T0 (BJD-2454833),Duration (hr),Impact,R_p/R*,Kepler ID
K07693.01,FALSE POSITIVE,0.22360855,6.41097179,132.9844,2.582,0.261,0.013999999999999999,4384909
K07489.01,FALSE POSITIVE,0.22158325,0.565713361,131.66357,0.9540000000000001,0.23,0.008,11904704
K04653.01,FALSE POSITIVE,0.22137526,19.9778599,135.165,5.96,0.172,0.008,11181260
K05297.01,FALSE POSITIVE,0.22033927,8.0906952,136.7844,2.648,0.151,0.008,6543192
K02417.01,FALSE POSITIVE,0.21906725,47.7052566,146.3164,5.959,0.9179999999999999,0.039,9654468
K04834.01,FALSE POSITIVE,0.21860841,3.74099144,132.2112,5.428,0.222,0.005,8233326
K04733.01,FALSE POSITIVE,0.21842024,7.28116667,132.7518,2.716,0.1,0.016,9021075
K08078.01,FALSE POSITIVE,0.21838602,0.805941833,132.127874,1.4432,1.339,0.40700000000000003,12307496
K05279.01,FALSE POSITIVE,0.21719116,103.72215200000001,176.0727,6.061,0.017,0.016,6387557
K02124.01,FALSE POSITIVE,0.2170505,42.3375799,158.25187,4.9239999999999995,0.9470000000000001,0.023,11462341
K04361.01,FALSE POSITIVE,0.21704027,75.87813439999998,194.67762,1.383,0.705,0.032,7801070
K07798.01,FALSE POSITIVE,0.21694994,309.89103,259.0588,16.4,0.569,0.017,6952971
K03455.01,FALSE POSITIVE,0.21685502,14.0545718,133.0972,4.066,0.121,0.015,6947668
K08238.01,FALSE POSITIVE,0.21583688,495.662346,561.4127,4.428,0.9490000000000001,0.03,12554485
K03936.02,FALSE POSITIVE,0.21551222,13.0267964,139.14777,0.785,0.93,0.023,4947556
K06680.01,FALSE POSITIVE,0.21489012,5.52507406,135.15435,2.565,0.152,0.006999999999999999,6265961
K04711.01,FALSE POSITIVE,0.21456254,4.363831299999998,135.33772,1.4569999999999999,0.39,0.013000000000000001,8355131
K00458.01,FALSE POSITIVE,0.21378902,53.71798494,208.08042,4.104,0.93,0.066,7504328
K06882.01,FALSE POSITIVE,0.21321338,0.7735301,132.1961,1.335,0.336,0.013000000000000001,7461521
K05628.01,FALSE POSITIVE,0.21199739,24.9093027,155.3824,3.8,0.679,0.018000000000000002,9157030
K05007.01,FALSE POSITIVE,0.21137244,14.516815099999999,137.5579,5.796,0.607,0.009000000000000001,3758499
K01842.01,FALSE POSITIVE,0.21055144,16.84183355,137.99443,2.6194,0.688,0.027999999999999997,7779077
K02750.01,FALSE POSITIVE,0.20986944,174.636181,184.5253,15.679,0.04,0.046,3663173
K02696.01,FALSE POSITIVE,0.20952150000000005,96.4562198,214.74931,11.195,0.775,0.031,11071200
K01947.01,FALSE POSITIVE,0.20774454,6.422943288,135.55302,1.0815,0.198,0.015,12253474
K03469.01,FALSE POSITIVE,0.20707425,60.532988,134.57461,7.086,0.618,0.021,4844470
K08035.01,FALSE POSITIVE,0.20661241,29.485639199999998,151.8669,4.27,0.10300000000000001,0.01,10862759
K04530.01,FALSE POSITIVE,0.2057592,12.636204800000002,134.4588,3.9610000000000003,0.174,0.01,12647577
K08286.01,FALSE POSITIVE,0.20553687,191.03728,153.9107,3.595,0.091,0.036000000000000004,9592621
K03105.01,FALSE POSITIVE,0.20544145,4.21223579,132.9291,7.898,0.97,0.013999999999999999,12168993
K04563.01,FALSE POSITIVE,0.20541093,54.33358199999999,144.7536,10.545,0.823,0.013000000000000001,10585749
K04577.02,FALSE POSITIVE,0.20322907,3.07365139,134.17117,2.102,0.034,0.009000000000000001,10610039
K05845.01,FALSE POSITIVE,0.20215586,22.2659599,144.87,4.816,0.03,0.006999999999999999,10967168
K07157.01,FALSE POSITIVE,0.2017332,23.9830523,136.7741,8.77,0.096,0.008,9301564
K04156.01,FALSE POSITIVE,0.20163834,4.85018974,135.31157,5.676,0.985,0.01,5881120
K04390.01,FALSE POSITIVE,0.20052475,1.63668262,131.64586,1.9069999999999998,1.22,0.255,8330207
K04967.01,FALSE POSITIVE,0.20035544,43.581043,148.4352,6.882999999999999,0.27699999999999997,0.017,3239171
K04120.01,FALSE POSITIVE,0.19897148,110.46174599999999,147.5465,12.46,0.036000000000000004,0.017,9700449
K03339.01,FALSE POSITIVE,0.19682851,23.133449399999996,154.45296000000005,3.602,0.9540000000000001,0.025,7772914
K07750.01,FALSE POSITIVE,0.19612187,494.48508499999997,527.7094099999998,3.905,0.017,0.018000000000000002,5894182
K04554.01,FALSE POSITIVE,0.19553077,8.0772455,132.649,7.272,0.9840000000000001,0.012,6369131
K01964.01,FALSE POSITIVE,0.19405025,2.229326354,133.09423,1.9946,0.249,0.006,7887791
K04782.02,FALSE POSITIVE,0.1934677,4.29251656,134.4818,4.254,1.0070000000000001,0.034,8973285
K03462.01,FALSE POSITIVE,0.19332,12.432699699999999,142.1049,7.81,0.212,0.013999999999999999,9967009
K01986.02,FALSE POSITIVE,0.19279474,7.12766417,136.00586,2.491,0.125,0.013999999999999999,8257205
K02899.01,FALSE POSITIVE,0.19154045,5.77207177,134.93042,2.605,0.018000000000000002,0.016,4939533
K04807.01,FALSE POSITIVE,0.1911225,0.9698241390000001,132.28429,0.7829999999999999,0.332,0.004,9822284
K04252.01,FALSE POSITIVE,0.19032392,15.571412099999998,136.58529,2.294,0.312,0.012,10525049
K07301.01,FALSE POSITIVE,0.18987837,20.9525604,146.3809,3.986,0.74,0.015,10264293
K01437.01,FALSE POSITIVE,0.18877849,7.01733571,133.90592,3.5669999999999997,0.581,0.015,11599038
K03142.01,FALSE POSITIVE,0.1884616,27.9430245,136.8697,6.125,0.052000000000000005,0.016,3752110
K04577.01,FALSE POSITIVE,0.18766263,105.997107,144.41965,3.7510000000000003,0.667,0.02,10610039
K02976.01,FALSE POSITIVE,0.18758368,21.61313362,137.02688999999998,1.52,0.7140000000000001,0.027999999999999997,6438099
K04341.01,FALSE POSITIVE,0.18530884,10.778313,136.6142,5.256,0.591,0.009000000000000001,6792908
K07148.01,FALSE POSITIVE,0.18154177,1.7613778000000002,132.989,1.355,0.159,0.018000000000000002,9221627
K07938.01,FALSE POSITIVE,0.18117362,275.5603,237.0977,15.09,0.018000000000000002,0.009000000000000001,9469494
K06352.01,FALSE POSITIVE,0.18018171,5.11683678,133.9134,3.1189999999999998,0.28600000000000003,0.012,3663494
K01470.01,FALSE POSITIVE,0.18003324,15.43400996,363.29494,4.2572,0.7070000000000001,0.040999999999999995,9480310
K06687.01,FALSE POSITIVE,0.17793572,1.002591901,131.65849,1.247,0.312,0.011000000000000001,6307000
K03017.01,FALSE POSITIVE,0.17775127,2.46288834,132.80114,1.724,0.256,0.006,12072872
K04419.01,FALSE POSITIVE,0.17744023,0.259819659,131.85061000000002,0.6513,0.972,0.021,7582691
K07924.01,FALSE POSITIVE,0.17683226,0.770658979,131.83206,1.401,0.444,0.008,9087580
K04829.01,FALSE POSITIVE,0.17570254,7.630545,907.04471,3.63,0.021,0.018000000000000002,12401132
K03368.01,FALSE POSITIVE,0.17122420000000002,10.08535311,140.97143,1.75,0.532,0.013999999999999999,5257082
K02972.01,FALSE POSITIVE,0.16816270000000005,13.2511214,141.178,4.996,0.231,0.015,8949925
K06786.01,FALSE POSITIVE,0.16809109,455.62395,581.8806,13.07,0.335,0.031,6878408
K02592.01,FALSE POSITIVE,0.16785401,175.603366,202.3721,9.543,0.9520000000000001,0.026000000000000002,6765135
K01816.01,FALSE POSITIVE,0.16763282,10.240611361000001,131.667897,0.9617,0.7859999999999999,0.055999999999999994,8624520
K08174.01,FALSE POSITIVE,0.16756210000000002,295.06066,314.2081,16.18,0.052000000000000005,0.008,8873873
K02042.01,FALSE POSITIVE,0.16746286,63.073224100000004,191.2532,5.397,0.746,0.026000000000000002,9111849
K07818.01,FALSE POSITIVE,0.16712931,2.52443998,133.77012,2.369,0.23199999999999998,0.006,7134626
K08223.01,FALSE POSITIVE,0.16464013,66.716453,150.0569,3.855,0.5479999999999999,0.023,11446424
K08037.01,FALSE POSITIVE,0.16440102,3.65034525,133.63577,1.527,0.289,0.015,10920281
K02921.01,FALSE POSITIVE,0.16051242,16.6146221,137.33276,2.7060000000000004,0.017,0.017,6842807
K02560.01,FALSE POSITIVE,0.1602099,18.1209388,134.17616,3.781,0.10800000000000001,0.02,4670217
K05965.01,FALSE POSITIVE,0.15988532,43.3975622,153.934,3.908,0.08,0.021,12349560
K05433.01,FALSE POSITIVE,0.15891683,237.819002,320.1617,11.324000000000002,0.018000000000000002,0.023,7829836
K01839.02,FALSE POSITIVE,0.15841296,80.41037829999998,171.29626000000005,3.487,0.9129999999999999,0.027000000000000003,5856571
K01193.01,FALSE POSITIVE,0.15763882,119.0624882,149.22223,3.1188,0.968,0.10300000000000001,3942446
K01103.01,FALSE POSITIVE,0.15743098,90.1240507,356.23415,11.649000000000001,0.698,0.054000000000000006,2860866
K07162.01,FALSE POSITIVE,0.15708819,5.1581317,131.7314,7.773,0.032,0.006,9340411
K02657.01,FALSE POSITIVE,0.15662053,5.22402436,132.85379,2.608,0.12,0.006,9283156
K07174.01,FALSE POSITIVE,0.15622693,1.58487898,132.69772,1.791,0.41700000000000004,0.006,9458266
K07378.02,FALSE POSITIVE,0.1559655,56.391062,167.579,5.7,0.92,0.052000000000000005,10843431
K07378.01,FALSE POSITIVE,0.15463555,8.7396758,136.5829,3.866,0.9570000000000001,0.048,10843431
K03383.01,FALSE POSITIVE,0.15390494,37.8862977,133.03141000000002,5.218,0.026000000000000002,0.023,8078502
K04345.01,FALSE POSITIVE,0.15389493,4.32710895,133.40886,1.3869999999999998,1.158,0.16699999999999998,10534155
K03925.01,FALSE POSITIVE,0.15172020000000006,9.2075634,135.80100000000002,3.365,0.898,0.039,10788461
K04772.01,FALSE POSITIVE,0.14729172,3.38080537,133.94842,3.275,0.067,0.013000000000000001,8397947
K06358.01,FALSE POSITIVE,0.14074937,3.09383248,132.75691,1.5759999999999998,0.35600000000000004,0.018000000000000002,3765692
K05441.01,FALSE POSITIVE,0.14027077,25.4805211,145.4404,10.700999999999999,0.18600000000000005,0.012,7900450
K06361.01,FALSE POSITIVE,0.1380333,1.529283907,131.4176092,14.0075,0.981,0.009000000000000001,3831523
K07905.01,FALSE POSITIVE,0.13593888,7.4751841,137.1908,5.166,0.309,0.005,8702537
K07408.01,FALSE POSITIVE,0.12969592,5.15998178,132.69545,3.3560000000000003,1.306,0.327,11092783
K07878.01,FALSE POSITIVE,0.12873128,36.566324,141.4473,4.832,0.018000000000000002,0.049,8263187
K06137.01,FALSE POSITIVE,0.1272155,12.4970599,140.8987,3.877,0.65,0.013000000000000001,5816144
K02716.02,FALSE POSITIVE,0.1239624,6.46004728,135.96778999999998,1.979,0.828,0.021,9092504
K07205.01,FALSE POSITIVE,0.11880705,2.3518267999999996,134.352,5.7970000000000015,1.23,0.256,9635520
K02353.01,FALSE POSITIVE,0.11747897,5.186737262,134.99509,0.8023,0.825,0.027999999999999997,12505654
K00735.01,FALSE POSITIVE,0.114195585,22.34213536,171.55938999999995,6.461,0.973,0.067,10287242
K05129.01,FALSE POSITIVE,0.11152229,0.66882716,131.8692,1.069,0.514,0.008,5131276
K03083.01,FALSE POSITIVE,0.10696837,10.18318233,133.21403999999998,3.137,0.449,0.006999999999999999,7106173
K04359.01,FALSE POSITIVE,0.1008361,0.629001455,131.55662,1.263,0.365,0.004,1575873
K05752.01,FALSE POSITIVE,0.0968124,1.3917168340000001,132.09937,1.421,0.233,0.006,10004772
K03991.01,FALSE POSITIVE,0.096055895,1.570592397,131.53037700000002,0.623,0.031,0.013999999999999999,10352333
K08012.01,FALSE POSITIVE,0.09547812,34.573718512,136.2275493,2.1742,0.22,0.018000000000000002,10452252
K04318.01,FALSE POSITIVE,0.094169766,14.8162925,138.3761,4.973,0.857,0.011000000000000001,9286088
K08232.01,FALSE POSITIVE,0.08856234,189.18395800000002,132.3331,6.829,0.68,0.031,11872364
K00971.01,FALSE POSITIVE,0.08801186,0.533059312,171.2274419,1.8621,1.263,0.302,11180361
K05341.01,FALSE POSITIVE,0.08668369,15.18575582,144.63985,0.633,0.474,0.015,7009548
K03119.01,FALSE POSITIVE,0.08649656,2.184437698,133.67492,1.0422,0.035,0.034,5551672
K00959.01,FALSE POSITIVE,0.08450514,12.713794177,175.07256769999995,2.44093,0.485,0.182,10002261
K02758.01,FALSE POSITIVE,0.08421129,253.374581,235.74025,22.889,0.027999999999999997,0.03,8703129
K00436.01,FALSE POSITIVE,0.07348117,199.83920527,225.35896,4.378,0.8109999999999999,0.226,11805075
K01562.02,FALSE POSITIVE,0.071181566,20.0679247,150.7703,5.2360000000000015,0.8490000000000001,0.023,5308663
K02037.01,FALSE POSITIVE,0.070905775,73.7578875,183.72348,2.69,0.7140000000000001,0.042,9634821
K07791.01,FALSE POSITIVE,0.06535426,106.18732,180.796,10.29,0.027000000000000003,0.013999999999999999,6790592
K05132.01,FALSE POSITIVE,0.06495458,43.9311596,134.214029,12.9395,0.855,0.10400000000000001,5179609
K02248.04,FALSE POSITIVE,0.06162691,2.64622742,132.66343,1.4069999999999998,0.478,0.012,11030475
K02248.03,FALSE POSITIVE,0.06162691,0.76196247,132.78371,1.2819999999999998,0.322,0.013000000000000001,11030475
K01359.01,FALSE POSITIVE,0.06162131,37.10114179999999,370.4803,5.5556,0.41,0.034,6946199
K07331.01,FALSE POSITIVE,0.061483443,0.84986054,132.0547,1.3875,1.26,0.369,10468514
K04730.01,FALSE POSITIVE,0.05875781,9.07829171,138.25933,0.7829999999999999,0.16399999999999998,0.021,8752940
K07361.01,FALSE POSITIVE,0.058316916,0.92623983,131.7203,1.2670000000000001,0.057999999999999996,0.018000000000000002,10680424
K02548.01,FALSE POSITIVE,0.0564273,0.8271512959999999,132.07927,1.385,0.281,0.015,9580167
K06130.01,FALSE POSITIVE,0.056186438,1.54287434,132.61697,1.1121,0.013000000000000001,0.018000000000000002,5428657
K01803.01,FALSE POSITIVE,0.054833353,4.539297295,133.95958240000002,1.9455,0.83,0.03,4349442
K05485.01,FALSE POSITIVE,0.05468282,9.3589254,133.482,3.1689999999999996,0.184,0.035,8197176
K04680.01,FALSE POSITIVE,0.054575175,54.0812235,145.2689,6.279,0.182,0.019,4587135
K04193.01,FALSE POSITIVE,0.053928554,94.180473,200.2662,7.345,0.955,0.038,9092496
K00607.01,FALSE POSITIVE,0.05261144,5.89399142,173.485973,1.2737,0.867,0.114,5441980
K01268.01,FALSE POSITIVE,0.051088274,268.9410974,360.070904,5.4434,0.765,0.095,8813698
K05605.01,FALSE POSITIVE,0.04937449,9.011888,138.658,4.167,0.948,0.037000000000000005,9047416
K00716.01,FALSE POSITIVE,0.044208795,26.89316101,179.95245,2.3266,0.98,0.068,9846348
K08050.01,FALSE POSITIVE,0.043232977,278.38935,299.5370000000001,10.43,0.12,0.013999999999999999,11350634
K06475.01,FALSE POSITIVE,0.04195553,4.84505985,134.94868,2.0780000000000003,0.903,0.02,4939265
K07375.01,FALSE POSITIVE,0.041434377,4.84847245,131.90954,0.8740000000000001,0.191,0.021,10812541
K03856.01,FALSE POSITIVE,0.041336834,1.811966339,132.27828,3.792,1.24,0.26,5397166
K00469.01,FALSE POSITIVE,0.04123512,10.32906563,174.60821299999995,1.44,0.9229999999999999,0.054000000000000006,9703198
K00958.01,FALSE POSITIVE,0.040731847,21.76129812,166.540438,1.2429999999999999,0.12300000000000001,0.032,1026957
K01547.01,FALSE POSITIVE,0.039315283,30.69395532,365.665214,2.9512,0.001,0.12300000000000001,5283458
K04269.01,FALSE POSITIVE,0.037746817,26.656573699999996,131.59433,4.954,0.6859999999999999,0.012,8890924
K00075.01,FALSE POSITIVE,0.036554754,105.88176670000001,156.97935,18.044,0.539,0.037000000000000005,7199397
K00815.01,FALSE POSITIVE,0.035050242999999995,34.84398644,172.633252,2.9315,0.934,0.08,4544670
K03680.01,FALSE POSITIVE,0.034931123,141.2415405,256.205347,6.7645,0.12,0.10300000000000001,9025971
K01793.01,FALSE POSITIVE,0.034215063,3.2617598660000002,131.778858,1.7593,0.9490000000000001,0.078,5731623
K00253.01,FALSE POSITIVE,0.031897396,6.383159135,170.604622,1.7504,0.19699999999999998,0.043,11752906
K02694.02,FALSE POSITIVE,0.030001253,6.56606941,134.49512,1.8455,0.687,0.02,9475552
K05459.01,FALSE POSITIVE,0.02897042,53.554545999999995,160.3983,5.5329999999999995,0.62,0.011000000000000001,8009811
K08109.01,FALSE POSITIVE,0.02721861,218.771117,250.92469,3.201,0.95,0.015,5858919
K02222.01,FALSE POSITIVE,0.027158946,34.135676000000004,157.7959,9.12,0.087,0.023,9289704
K07928.01,FALSE POSITIVE,0.024480581,1.12625975,132.296346,3.62,,,9142714
K05566.01,FALSE POSITIVE,0.023051947000000003,0.9886684000000001,131.99354,2.023,0.3720000000000001,0.011000000000000001,8741367
K00145.01,FALSE POSITIVE,0.021541119,102.9641952,158.07473000000005,15.735,0.922,0.05,9904059
K02393.02,FALSE POSITIVE,0.018007785,0.766691517,132.19666999999998,1.2638,0.38799999999999996,0.013999999999999999,4665571
K03875.01,FALSE POSITIVE,0.017935008,8.870415577999998,137.481093,1.2864,1.206,0.239,11911561
K03943.01,FALSE POSITIVE,0.01573971,38.57634829999999,167.85725,19.861,0.015,0.015,7679812
K03263.01,FALSE POSITIVE,0.01467365,76.87935893,146.882451,2.3819,0.8640000000000001,0.162,11853130
K01807.01,FALSE POSITIVE,0.014154404,132.1331011,149.17288,26.715,0.606,0.085,10614012
K07998.01,FALSE POSITIVE,0.013928503,122.11555,228.38,16.07,0.23,0.03,10321972
K02706.01,FALSE POSITIVE,0.0138171315,3.09756897,131.55889,4.588,0.408,0.009000000000000001,9697131
K00064.01,FALSE POSITIVE,0.013689935,1.9510822190000001,157.54316,1.6975,0.925,0.039,7051180
K07706.01,FALSE POSITIVE,0.01065284,42.049523793,167.34235680000003,2.1372,0.23,0.023,4762283
K03864.02,FALSE POSITIVE,0.009400576,18.2572722,134.44527,3.4339999999999997,0.41200000000000003,0.011000000000000001,4164922
K07198.01,FALSE POSITIVE,0.009346932,0.953299962,131.699309,1.69478,1.2670000000000001,0.32,9596187
K01764.01,FALSE POSITIVE,0.008450925,12.681733929000002,132.68251899999998,1.6866,0.929,0.095,11904734
K03890.01,FALSE POSITIVE,0.008367062,152.82559890000005,197.41339,22.688000000000002,0.409,0.043,8564976
K04209.01,FALSE POSITIVE,0.008212298,9.9092109,133.092,2.552,0.755,0.031,7918478
K08054.01,FALSE POSITIVE,0.007988483000000001,43.9088053,169.335,6.265,0.272,0.016,11443757
K05375.01,FALSE POSITIVE,0.0076236427000000015,285.37456099999997,311.29883,4.865,0.018000000000000002,0.02,7213311
K08031.01,FALSE POSITIVE,0.0072532,254.336707,200.5875,8.585,0.728,0.02,10790401
K04152.01,FALSE POSITIVE,0.0053793190000000005,64.1862264,191.65639,8.485,0.968,0.027000000000000003,7199060
K00977.01,FALSE POSITIVE,0.004250407,1.353771892,261.43662,7.0120000000000005,1.203,0.25,11192141
K08180.01,FALSE POSITIVE,0.0039450526,185.97534,299.6938,8.744,0.4,0.006999999999999999,9268159
K01783.01,FALSE POSITIVE,0.003929734,134.4785189,169.28141000000005,5.9288,0.924,0.07200000000000001,10005758
K00950.01,FALSE POSITIVE,0.0036169887,31.201692471999998,183.40761369999998,2.15663,0.001,0.17,9772531
K00130.01,FALSE POSITIVE,0.0036038458,34.193600311,155.2966351,5.413819999999999,0.625,0.113,5297298
K00120.01,FALSE POSITIVE,0.0035325885,20.5452375,137.91394,2.517,0.95,0.017,11869052
K02324.01,FALSE POSITIVE,0.0028640628000000004,1.204686597,131.90556,0.823,0.32799999999999996,0.013999999999999999,7746958
K00797.01,FALSE POSITIVE,0.0024894178,10.181584004,177.141891,3.5089,0.92,0.085,3115833
K07991.01,FALSE POSITIVE,0.0023759305,11.945137599999999,142.3107,6.893,0.44299999999999995,0.006999999999999999,10198225
K00625.01,FALSE POSITIVE,0.0018981695,38.13853099,180.43748,3.8617,1.2309999999999999,0.26899999999999996,4449034
K08205.01,FALSE POSITIVE,0.001716584,260.446151,235.46900000000002,9.314,0.8959999999999999,0.03,10351947
K03849.01,FALSE POSITIVE,0.0016605556,0.604358764,131.68577,1.0423,1.197,0.499,8949316
K00182.01,FALSE POSITIVE,0.0016285181,3.479425638,136.797172,3.4479,0.612,0.134,5376836
K01230.01,FALSE POSITIVE,0.0014507174,165.73986100000005,214.039466,24.9393,0.263,0.077,6470149
K04388.02,FALSE POSITIVE,0.0013138056,61.858947,191.9736,21.32,0.621,0.008,9588822
K03444.03,FALSE POSITIVE,0.0011773705,2.63595435,132.31984,1.3090000000000002,0.005,0.009000000000000001,5384713
K06194.01,FALSE POSITIVE,0.0010951459,42.294739,133.8808,34.63,1.145,0.163,9145861
K08061.01,FALSE POSITIVE,0.0007211864,0.719741,131.898,2.628,0.275,0.005,11709006
K02813.01,FALSE POSITIVE,0.000708729,0.6984613040000001,131.85138,0.7887,0.45899999999999996,0.011000000000000001,11197853
K03226.02,FALSE POSITIVE,0.00064760447,6.93650854,133.98309,3.674,0.331,0.009000000000000001,5544450
K07368.01,FALSE POSITIVE,0.00064080954,6.842939,137.0596,2.8,,,10736489
K02679.01,FALSE POSITIVE,0.0005597472,110.7556272,144.80528,6.819,0.917,0.102,6716021
K00728.01,FALSE POSITIVE,0.0004776120200000001,7.189379172000001,170.117783,2.0351,0.9079999999999999,0.102,10221013
K06246.01,FALSE POSITIVE,0.00045892596,9.13315062,139.9861,2.1557,0.275,0.013999999999999999,11856178
K01784.01,FALSE POSITIVE,0.0004248321,5.007414194,135.024066,1.3584,0.9259999999999999,0.077,10158418
K03554.01,FALSE POSITIVE,0.00034859776,394.67816267,346.1399939,6.05443,0.708,0.575,6426592
K01546.01,FALSE POSITIVE,0.0002577901,0.917568975,133.93241899999998,2.0654,0.667,0.122,5475431
K05928.01,FALSE POSITIVE,0.00017094612,20.69920737,132.71995259999997,2.17,,,11674709
K03815.01,FALSE POSITIVE,0.00015452503999999998,4.742552099999998,133.13755,1.11,0.851,0.063,6507433
K05323.01,FALSE POSITIVE,0.000100046396,7.1555473979999995,133.998101,4.5711,0.883,0.055999999999999994,6762188
K08089.01,FALSE POSITIVE,7.31051e-05,141.400279,208.22014,3.031,0.401,0.026000000000000002,3663850
K07865.01,FALSE POSITIVE,6.285310000000001e-05,0.5180602089999999,131.9425,1.8062,1.262,0.318,8110757
K03692.01,FALSE POSITIVE,6.207824e-05,1.160153553,132.145331,2.16452,1.258,0.401,5903301
K00686.01,FALSE POSITIVE,4.7832727000000014e-05,52.513548727,171.6745959,3.2743,0.679,0.11599999999999999,7906882
K03226.01,FALSE POSITIVE,3.8564205e-05,4.29388808,133.51002,3.6180000000000003,0.272,0.01,5544450
K00347.01,FALSE POSITIVE,2.5689602e-05,2.6719426569999998,169.85390800000005,1.9119,0.982,0.19399999999999998,11189127
K05220.01,FALSE POSITIVE,1.7851591000000002e-05,1.534679933,132.33116299999998,1.7237,0.10800000000000001,0.019,5986270
K05486.01,FALSE POSITIVE,1.1056661999999996e-05,4.15472242,132.61088999999998,1.791,0.971,0.064,8197406
K03689.01,FALSE POSITIVE,8.583069000000001e-06,5.24088367,136.02877,3.3656,0.65,0.08900000000000001,7017372
K02577.01,FALSE POSITIVE,4.053116e-06,18.55581565,132.07105,5.372000000000001,0.073,0.022000000000000002,12257999
K03541.01,FALSE POSITIVE,1.758337e-06,421.42848194,262.2889053,8.60447,0.35600000000000004,0.29,8868364
K05157.01,FALSE POSITIVE,1.3113022e-06,0.782068488,131.89402009999998,1.239,0.27899999999999997,0.01,5391911
K05543.01,FALSE POSITIVE,8.940697e-07,7.41505161,133.31055,2.061,0.9790000000000001,0.046,8560475
K01131.01,FALSE POSITIVE,5.066395e-07,0.696125302,354.767068,2.0054,1.219,0.386,8435247
K00868.01,FALSE POSITIVE,1.1920929e-07,235.99863990000003,208.399822,8.2284,0.778,0.14800000000000002,6867155
K03522.01,FALSE POSITIVE,8.940697e-08,241.07074582,223.99331260000002,9.88863,0.418,0.252,12021387
K03572.01,FALSE POSITIVE,5.960464499999999e-08,2.086076372,133.41614099999998,2.4032,13.376,12.633,4743508
K06630.01,FALSE POSITIVE,2.9802322e-08,34.650636799999994,143.0279,10.287,0.973,0.027000000000000003,5809372
K01728.01,FALSE POSITIVE,0.0,12.7319385,138.73144,4.4157,1.278,0.409,11820830
K06619.01,FALSE POSITIVE,0.0,1.330333096,132.78555500000002,5.045,0.6920000000000001,0.24600000000000002,5716244
K07045.01,FALSE POSITIVE,0.0,0.76757669,131.819082,2.04757,0.821,0.5,8479107
K01254.01,FALSE POSITIVE,0.0,5.082722475,137.26075,5.9139,0.019,0.04,8454250
K03156.01,FALSE POSITIVE,0.0,0.761119678,131.68986,1.43,1.129,0.17,4150611
K01064.01,FALSE POSITIVE,0.0,1.187352427,133.465454,4.999,1.222,0.414,8218274
K01714.01,FALSE POSITIVE,0.0,2.743978797,133.76412,6.442,1.138,0.431,9655129
K06016.01,FALSE POSITIVE,0.0,4.553370029,135.433898,3.2209,0.951,0.213,5795648
K07446.01,FALSE POSITIVE,0.0,1.0573356790000001,131.792007,1.5795,0.262,0.196,11455795
K05708.01,FALSE POSITIVE,0.0,7.8633612379999995,131.685485,3.42771,0.8690000000000001,0.149,9724993
K06156.01,FALSE POSITIVE,0.0,1.608363345,131.58432,2.1988,0.608,0.301,7174617
K05353.01,FALSE POSITIVE,0.0,0.8125923620000001,131.55642,1.5646,1.0070000000000001,0.14400000000000002,7107567
K07259.01,FALSE POSITIVE,0.0,0.721522907,131.70914209999998,1.4521,0.831,0.162,9944201
K07662.01,FALSE POSITIVE,0.0,4.72519164,131.9997,3.7510000000000003,0.6,0.01,3660581
K06798.01,FALSE POSITIVE,0.0,2.64185268,131.9331,1.76,0.19899999999999998,0.011000000000000001,6956176
K03520.01,FALSE POSITIVE,0.0,135.58607679,177.9285627,5.54241,0.5489999999999999,0.632,3757590
K01154.01,FALSE POSITIVE,0.0,6.8108237229999995,136.04667,7.98574,0.57,0.115,10295951
K00619.01,FALSE POSITIVE,0.0,2.8792433230000003,170.71063600000005,2.6273,0.7090000000000001,0.217,10384962
K08011.01,FALSE POSITIVE,0.0,0.93420696,131.742569,3.5,,,10407191
K05449.01,FALSE POSITIVE,0.0,0.762724045,131.650802,1.9881799999999998,1.252,0.385,7941635
K06941.01,FALSE POSITIVE,0.0,1.92730001,132.36067,18.812,1.285,0.379,7967100
K06774.01,FALSE POSITIVE,0.0,17.381622399999998,142.4067834,2.7345599999999997,0.6659999999999999,0.23800000000000002,6842345
K06230.01,FALSE POSITIVE,0.0,1.927177921,132.571474,2.7742,0.39899999999999997,0.342,10735988
K01539.01,FALSE POSITIVE,0.0,2.8194533219999998,133.870141,4.4127,0.532,0.254,8081482
K07131.01,FALSE POSITIVE,0.0,2.243569483,133.7306188,4.14769,0.381,0.24100000000000002,9098590
K06746.01,FALSE POSITIVE,0.0,2.564012541,134.2733914,0.9433,0.166,0.047,6628926
K01729.01,FALSE POSITIVE,0.0,5.204286663,135.885314,6.2598,0.272,0.17,6603756
K00100.01,FALSE POSITIVE,0.0,9.9664004,141.15323999999995,5.0127,0.966,0.05,4055765
K00856.01,FALSE POSITIVE,0.0,39.74893077,172.854644,7.3051,0.8809999999999999,0.135,6526710
K05287.01,FALSE POSITIVE,0.0,3.98916186,132.21376999999998,1.913,0.08,0.016,6509282
K06969.01,FALSE POSITIVE,0.0,1.790518325,132.93847340000002,3.3462400000000003,0.643,0.242,8112013
K07410.01,FALSE POSITIVE,0.0,1.260575815,132.0569049,2.36064,0.58,0.38299999999999995,11134079
K06715.01,FALSE POSITIVE,0.0,0.687772143,131.8669185,2.56725,1.166,0.45399999999999996,6452742
